500
62375
412,415,1
170,400,47
248,325,32
347,486,30
139,447,54
65,364,45
48,59,36
381,471,32
78,221,21
289,236,34
241,149,59
174,320,81
435,69,77
356,416,23
356,55,96
320,121,17
458,170,48
480,51,8
403,130,71
267,419,21
15,161,59
179,335,6
243,271,89
133,127,45
9,484,46
333,304,50
21,263,96
268,244,47
487,147,30
428,415,55
105,430,74
432,110,92
80,353,3
296,487,42
430,497,38
118,330,97
428,351,62
408,120,17
440,108,97
102,36,74
184,142,83
427,74,81
7,155,1
358,452,19
336,382,9
299,0,18
66,429,10
97,338,90
372,278,60
295,381,95
133,65,15
402,493,31
281,0,100
13,358,5
234,195,46
451,495,18
499,61,21
398,159,3
418,32,58
47,327,19
212,461,88
19,363,90
401,144,18
438,158,25
428,392,53
300,344,43
172,343,92
475,242,13
115,161,69
35,209,8
335,421,9
201,440,52
61,342,19
422,280,12
141,209,99
57,9,86
467,182,96
439,157,85
71,273,46
235,308,35
226,144,50
179,345,4
494,407,81
455,329,28
73,470,4
84,27,3
440,495,94
139,434,49
82,5,22
186,241,18
499,467,11
234,146,84
409,141,82
427,96,23
225,170,31
233,255,9
251,195,52
451,335,3
309,417,75
441,104,36
382,104,96
468,338,65
398,248,97
237,175,58
404,401,13
42,135,10
208,386,84
370,337,34
466,147,43
68,89,57
411,472,62
222,440,60
180,339,2
279,76,73
475,480,95
342,23,27
464,231,16
282,102,11
436,68,7
7,136,29
184,48,43
464,270,59
83,450,15
451,230,41
495,205,11
441,48,56
21,12,36
488,294,49
292,231,50
243,239,13
284,423,26
297,387,36
251,471,7
44,423,35
414,419,82
264,360,7
137,382,72
243,370,60
450,162,9
226,406,57
139,191,63
99,489,89
331,240,94
13,285,33
426,199,76
45,463,19
211,101,91
390,344,8
364,295,80
69,22,17
14,161,95
381,261,10
137,93,70
364,107,39
14,33,11
84,79,46
15,290,51
328,181,13
11,46,28
357,116,49
110,130,41
53,12,76
486,149,95
160,13,56
119,28,42
277,112,85
400,128,91
123,456,36
192,468,27
57,326,25
444,436,37
494,490,77
304,477,86
208,137,5
219,256,18
264,34,1
388,434,23
303,58,26
400,251,18
43,308,30
302,253,77
192,247,6
95,52,26
146,261,62
211,481,49
303,245,1
9,134,64
343,438,87
134,338,36
394,382,86
479,185,42
1,378,39
14,473,9
4,119,42
131,331,99
15,135,19
434,144,36
288,488,43
200,123,24
364,17,9
336,496,71
63,498,50
37,13,21
63,17,71
351,149,56
120,164,42
135,99,32
284,388,96
372,88,13
299,453,51
109,290,39
103,353,54
476,390,1
323,454,56
289,305,81
87,425,28
20,60,47
97,345,3
163,218,84
352,17,77
58,126,68
260,230,1
462,207,14
177,30,16
409,320,48
290,408,12
336,428,75
482,25,23
16,188,46
139,40,72
215,99,61
81,360,32
301,322,89
411,499,1
475,409,90
344,199,17
139,36,21
495,19,35
196,35,53
115,175,39
52,390,96
115,472,58
409,273,35
411,184,74
443,159,82
296,3,40
58,143,27
248,138,89
463,335,29
367,450,81
312,2,19
356,118,66
260,27,21
486,439,46
213,382,60
348,179,60
183,238,8
55,486,30
445,449,1
372,317,66
473,129,49
465,485,9
430,245,31
167,232,1
89,446,21
170,294,79
254,478,95
483,33,39
350,479,43
53,351,17
206,325,46
362,291,78
136,221,22
439,388,61
180,477,72
305,148,35
109,402,91
151,386,18
180,236,57
159,289,35
455,496,37
380,358,81
291,495,33
448,434,17
338,114,77
173,420,73
304,29,16
413,181,13
55,362,93
177,21,62
150,477,32
449,358,51
38,150,33
349,98,6
49,436,24
226,110,3
52,414,76
280,328,38
395,384,75
247,61,81
389,212,25
26,161,52
23,200,94
15,50,69
441,99,41
483,326,82
444,378,78
435,159,68
107,54,72
141,302,96
197,191,76
230,218,98
122,241,93
164,257,98
304,199,25
381,182,2
69,127,5
171,62,97
102,169,94
417,311,84
293,8,85
382,238,24
133,361,54
84,25,13
86,330,53
188,212,2
115,281,10
421,453,56
387,55,77
407,472,99
230,266,50
244,148,8
476,282,70
450,366,35
182,453,69
113,141,62
227,257,99
469,178,6
273,65,1
248,473,8
33,203,22
327,447,22
360,423,2
254,374,10
174,57,90
424,171,66
387,398,44
131,368,76
328,142,61
81,390,92
307,423,6
299,251,34
439,111,99
362,366,12
152,40,31
396,465,14
281,353,56
423,484,24
244,313,19
132,394,23
492,202,32
56,1,49
68,441,29
4,304,92
314,456,30
182,352,54
220,134,34
158,57,16
464,302,58
411,434,60
250,427,28
11,483,87
24,52,60
149,56,47
140,371,61
171,53,92
168,273,5
18,431,96
353,395,91
1,307,50
44,58,18
289,69,98
36,94,25
224,244,48
215,384,30
164,55,3
466,224,78
401,242,16
394,96,40
190,98,19
420,142,77
78,432,96
219,468,25
412,192,44
163,408,92
284,73,3
458,39,82
407,440,9
287,335,56
63,26,76
147,447,81
289,25,50
1,244,68
308,157,96
360,320,82
295,105,88
287,64,57
2,471,46
460,258,1
15,321,12
168,469,82
463,258,26
191,260,43
387,69,61
277,429,22
75,225,12
446,12,29
356,14,54
207,475,4
394,491,20
108,159,70
269,122,30
387,202,46
476,479,70
386,54,61
401,0,26
481,356,45
32,64,78
342,459,81
473,68,29
73,337,7
432,294,59
52,181,9
241,158,100
359,44,65
203,446,45
59,428,47
430,460,16
276,302,5
114,276,25
111,349,57
231,282,31
165,335,36
302,76,38
417,436,4
86,140,99
256,199,49
283,129,57
374,406,82
425,21,90
44,133,100
0,364,97
251,30,25
183,332,30
274,250,33
409,337,96
490,94,94
0,377,25
470,252,17
244,177,51
293,221,59
192,222,44
374,473,20
391,157,94
484,431,65
14,341,47
184,331,86
54,332,30
54,303,93
460,47,28
388,340,63
449,33,4
375,407,83
332,298,37
122,283,55
162,298,39
40,482,37
11,37,100
361,91,85
462,52,73
242,440,53
243,390,82
466,265,98
164,98,83
19,220,12
306,383,67
435,423,47
395,435,44
188,296,36
284,259,89
427,1,7
410,244,47
427,211,5
351,375,100
74,395,77
80,201,52
384,137,72
171,32,74
495,220,87
411,4,7
379,431,9
289,342,56
88,270,54
154,122,34
317,196,32
202,276,59
469,161,49
159,332,42
285,327,89
206,238,22
388,118,13
71,407,71
499,496,24
138,150,70
154,468,43
64,170,6
177,140,75
427,299,98
209,84,68
212,291,76
219,180,57
158,251,23
441,250,18
493,388,48
168,42,62
39,107,90
186,285,30
495,212,6
136,421,95
104,133,81
312,353,25
138,12,32
372,453,13
102,446,17
484,114,81
334,153,88
355,340,94
17,336,2
478,472,50
24,77,82
362,389,65
381,27,66
150,399,55
170,2,56
79,487,38
30,322,46
90,177,82
434,195,76
491,173,73
469,198,94
81,61,64
46,442,41
23,93,99
453,263,54
330,342,7
322,373,70
468,463,80
454,398,19
277,390,96
72,359,100
445,440,17
207,487,69
496,10,89
186,463,39
378,294,85
58,117,61
59,85,4
239,40,59
114,318,26
163,390,54
410,335,30
219,43,16
471,39,31
316,226,80
425,104,71
377,162,41
202,222,87
492,462,42
180,76,33
258,239,32
195,150,33
74,370,3
440,341,35
315,158,22
155,83,22
290,460,41
42,163,100
379,155,26
258,335,91
454,93,40
42,289,22
465,363,57
431,303,60
437,119,77
170,275,41
6,66,40
6,108,36
229,488,83
414,246,91
176,201,34
177,243,69
330,208,73
352,140,18
216,77,81
238,248,45
344,254,29
410,261,25
140,491,70
24,406,57
244,82,67
58,260,35
160,90,42
127,442,93
288,397,6
454,242,10
187,153,30
27,293,15
356,318,41
431,63,98
207,121,27
226,282,52
454,409,73
322,307,59
267,96,80
461,51,78
410,238,43
121,266,62
323,123,18
431,54,1
122,262,97
73,489,25
114,443,7
98,265,16
241,33,79
282,495,93
65,406,38
1,27,87
230,350,65
278,282,23
389,405,81
121,478,25
135,92,96
59,191,39
291,433,76
119,215,65
499,280,15
118,282,59
4,13,12
13,291,14
403,301,33
218,437,79
478,496,25
2,287,81
61,407,73
115,407,84
75,26,54
62,30,46
400,44,77
21,121,100
47,24,62
52,243,36
149,221,80
438,224,62
160,285,8
98,400,65
316,475,19
317,37,8
330,438,97
135,460,60
121,8,26
409,60,70
133,210,93
354,149,29
364,310,56
281,408,34
106,225,34
457,42,14
340,373,38
266,9,18
313,130,15
385,39,61
200,173,86
236,28,64
497,392,77
42,174,99
488,280,13
409,237,23
369,77,76
267,344,48
125,158,90
492,43,15
420,243,10
59,480,3
347,477,54
445,20,28
451,8,83
183,418,95
456,287,18
103,55,53
260,181,7
46,173,58
373,94,75
373,154,3
402,1,69
324,446,28
420,397,67
295,81,70
409,38,3
101,142,3
137,402,39
332,448,29
69,322,81
51,196,32
14,98,98
454,422,55
414,342,2
384,138,50
272,48,74
448,150,49
180,288,76
92,120,43
179,189,17
360,241,55
195,255,12
32,210,93
314,125,25
495,9,91
257,282,36
57,231,29
343,4,16
135,183,30
250,44,82
61,239,32
471,271,94
304,86,1
479,82,71
294,339,24
157,396,10
170,395,36
472,238,40
394,374,1
6,125,47
359,187,63
468,158,49
288,462,8
232,442,93
187,236,5
423,394,17
391,64,77
271,37,17
155,431,27
223,437,22
334,297,9
186,266,3
309,54,94
20,287,61
312,474,94
444,398,29
473,290,94
397,61,60
61,217,93
99,440,24
262,275,33
113,461,55
123,271,33
96,291,18
11,104,84
164,48,55
210,21,92
321,419,31
470,480,62
51,79,37
69,342,4
385,456,23
467,80,44
104,177,76
28,189,61
427,353,53
224,63,70
312,385,39
461,355,77
327,406,10
133,476,11
215,362,88
258,329,43
73,434,22
180,463,89
391,390,32
150,115,85
432,427,41
132,388,59
313,215,32
74,349,82
178,64,41
238,323,69
379,396,44
197,76,37
204,468,82
64,118,34
488,50,36
297,183,67
461,497,44
32,71,50
80,249,90
489,487,85
229,367,82
403,64,6
40,269,67
68,334,19
211,322,35
281,120,48
240,81,38
414,114,15
438,194,41
26,184,50
437,414,85
245,317,71
129,358,97
482,426,94
453,137,47
476,419,99
181,159,62
384,74,63
158,13,34
182,39,20
193,477,85
72,222,28
16,352,34
229,334,84
277,288,10
147,264,100
137,446,20
209,331,66
396,489,87
