1000
124875
828,576,27
927,430,66
115,391,44
424,678,13
285,460,10
731,548,45
634,337,30
175,215,66
690,144,96
176,62,41
569,890,88
950,817,19
426,933,17
446,358,9
671,644,46
647,375,89
503,9,51
413,184,8
739,875,16
351,51,84
982,620,90
190,571,10
829,997,45
858,444,58
566,116,74
735,763,85
452,266,33
506,680,58
775,419,40
189,770,55
665,753,11
31,944,81
215,773,36
333,632,17
810,198,86
930,934,54
426,386,67
932,892,57
622,668,37
187,858,8
805,523,8
43,554,74
852,770,78
660,104,86
912,914,4
280,845,31
412,271,55
811,203,77
891,826,6
390,14,57
660,819,12
684,862,64
653,715,71
394,375,77
768,287,90
341,568,83
848,981,41
741,792,48
527,683,12
982,74,74
294,735,40
131,420,20
522,73,95
684,467,55
950,236,13
131,577,6
156,426,39
454,167,79
955,695,82
283,677,83
625,972,43
786,103,16
809,625,79
548,310,63
662,260,99
63,391,96
33,548,32
983,3,65
727,958,24
154,242,61
656,867,38
894,653,16
551,463,56
282,11,32
480,673,72
915,737,61
927,770,86
366,754,34
972,481,6
273,636,12
251,293,78
202,187,91
256,739,76
935,21,73
925,501,90
175,416,85
818,344,21
9,710,35
203,683,6
356,956,19
751,208,4
14,410,56
931,667,42
311,603,39
703,528,63
768,704,59
571,522,75
144,531,94
472,734,82
281,91,60
727,842,42
467,857,17
394,788,51
60,100,1
748,803,98
938,572,18
544,143,68
495,288,39
157,760,11
502,42,89
803,769,37
313,236,32
234,631,63
822,692,11
14,440,47
734,378,60
158,923,36
105,418,45
584,575,75
798,77,29
103,881,79
251,195,27
256,429,33
51,252,86
946,266,80
644,0,74
915,159,30
329,265,21
32,850,45
496,648,31
2,752,90
278,3,65
790,260,74
934,311,17
770,258,46
46,902,11
701,817,28
279,147,69
276,179,68
849,675,91
500,678,74
32,956,55
759,746,63
917,681,14
327,451,22
3,498,80
681,199,48
518,479,17
621,756,27
574,605,5
176,105,83
531,138,87
889,898,95
508,815,87
438,142,4
627,146,22
718,827,69
626,345,72
682,967,5
917,542,62
828,718,27
418,250,87
963,139,10
256,647,16
229,86,79
655,713,40
578,431,13
702,58,25
305,741,96
664,658,93
629,487,10
700,905,69
910,869,27
18,125,43
941,355,86
7,10,78
219,589,46
258,291,40
644,597,76
996,261,82
