50
613
1,43,62
21,31,17
11,22,24
22,7,59
21,45,33
10,11,19
39,23,9
42,39,47
2,34,5
46,35,81
31,27,64
30,48,28
45,9,58
1,32,63
48,3,40
20,14,33
42,4,69
14,46,30
35,48,93
8,45,34
25,26,70
34,7,43
24,2,39
36,4,96
5,2,73
20,23,22
47,15,94
47,29,32
37,15,48
11,24,42
21,49,28
43,8,85
38,44,48
16,0,19
48,21,82
44,19,5
44,16,98
40,3,57
36,15,38
26,36,73
19,37,23
46,26,73
28,42,39
13,41,12
20,35,72
44,29,40
46,20,96
14,7,85
7,33,36
49,28,74
25,47,43
10,44,32
40,22,84
20,36,28
30,47,49
22,12,38
28,19,8
21,19,35
33,5,10
34,46,41
27,17,100
12,39,73
33,32,15
33,13,68
4,35,96
32,14,34
45,36,57
35,45,42
23,28,64
6,12,91
11,40,70
2,36,75
2,19,69
0,24,79
10,7,45
40,2,99
40,38,70
35,12,100
36,18,68
33,30,62
47,33,8
1,35,44
38,37,65
24,48,3
24,39,65
11,29,42
42,15,32
2,1,40
25,34,11
38,32,91
5,34,10
8,22,28
31,11,66
28,35,18
33,10,17
41,21,76
38,14,84
47,17,57
25,42,36
33,31,92
3,44,25
19,25,97
23,4,76
24,38,54
16,29,83
37,17,35
24,15,6
12,40,67
35,24,28
41,0,100
31,4,75
44,23,68
17,46,51
26,21,26
46,38,61
37,25,46
43,49,15
16,12,5
32,47,82
29,39,83
12,21,71
40,15,24
44,33,3
2,9,82
49,6,25
24,43,8
18,37,17
26,3,10
25,35,73
48,14,97
21,27,12
49,18,90
0,13,30
48,16,55
18,15,72
26,40,13
9,8,62
42,35,78
38,10,73
31,9,82
14,31,1
18,30,59
38,31,20
40,29,86
2,47,36
20,24,81
32,26,59
35,14,63
23,46,11
27,11,39
8,29,15
8,17,12
2,10,70
47,31,85
33,14,44
27,47,63
6,32,51
47,6,84
40,1,60
33,24,4
6,26,26
27,24,49
6,42,55
26,39,44
42,36,42
19,14,50
27,4,26
2,38,88
36,44,26
30,22,23
6,45,63
47,46,63
7,28,34
35,21,28
47,41,60
2,18,39
8,21,80
39,7,18
46,37,78
28,44,91
17,42,54
42,29,29
10,36,67
17,22,54
11,20,98
19,22,35
32,31,76
33,21,30
28,17,17
