50
919
25,13,57
39,41,91
28,38,50
35,22,54
36,19,22
39,26,49
22,40,3
46,10,86
26,9,43
45,29,53
29,5,58
16,45,5
0,23,20
25,9,54
10,45,55
32,7,3
46,3,55
26,29,51
29,25,56
8,5,30
2,21,70
37,21,21
10,47,45
6,7,98
21,42,73
13,24,17
46,20,50
40,46,11
44,25,20
27,34,6
17,36,77
2,24,28
11,34,55
29,41,65
43,13,29
41,26,97
47,23,74
6,13,94
46,7,99
10,35,45
30,2,38
22,5,38
35,16,11
46,45,12
14,38,51
24,30,73
9,27,37
14,34,45
16,30,99
44,40,6
6,21,97
6,43,91
38,25,50
37,39,7
0,14,6
40,23,11
4,38,75
31,4,8
16,49,79
37,6,48
11,12,40
40,42,82
35,30,32
26,18,3
6,19,23
15,10,40
2,14,79
23,45,81
24,12,96
30,11,40
37,1,44
24,37,46
37,13,6
39,19,78
6,35,82
47,38,6
26,11,46
43,2,25
34,20,73
27,45,96
1,32,43
43,22,16
5,28,25
26,25,80
12,2,54
44,12,55
30,38,31
35,23,92
40,0,77
33,2,73
17,1,23
30,28,42
30,41,15
42,35,76
40,3,20
24,38,12
27,29,92
27,13,7
8,4,12
12,22,86
45,2,60
3,33,41
13,26,72
16,7,26
34,32,42
12,45,4
3,8,98
47,3,46
32,20,41
31,7,98
3,23,11
29,7,14
44,33,45
39,0,84
47,13,53
10,17,37
46,14,56
35,33,1
7,15,88
7,47,44
23,1,90
47,30,94
3,25,71
19,14,12
21,11,76
20,22,26
27,18,51
37,4,7
4,12,89
42,19,17
38,42,52
7,39,19
34,42,63
45,11,9
6,33,96
23,31,99
29,19,11
18,23,39
23,16,27
25,4,21
28,11,30
12,46,73
21,41,40
45,48,68
29,30,9
37,3,50
13,32,96
43,1,50
36,24,48
48,49,37
3,28,6
47,40,100
34,12,89
33,7,84
16,37,14
3,24,3
22,38,2
10,31,73
22,18,48
29,18,36
20,3,10
36,3,47
48,7,34
14,30,11
12,40,35
12,13,2
37,14,34
11,48,55
6,48,73
11,2,37
25,36,29
8,26,22
22,13,83
5,38,92
49,6,94
9,31,66
24,6,76
46,6,26
47,20,70
40,29,32
47,2,6
18,5,42
38,10,57
35,36,42
32,35,53
30,45,89
18,19,44
42,15,5
16,13,32
5,4,9
20,1,41
49,19,62
3,7,77
46,43,26
34,26,35
28,7,90
34,17,71
23,34,44
32,39,30
21,10,49
12,9,84
9,13,76
16,10,14
10,44,52
39,22,32
7,10,48
16,33,36
38,16,6
15,38,43
44,0,50
42,10,19
48,26,59
48,36,63
24,25,35
15,46,38
0,1,95
0,17,17
10,11,78
30,3,93
8,0,91
46,24,35
6,31,12
42,46,14
38,37,9
17,37,94
13,38,98
47,49,72
32,29,47
27,44,52
48,2,50
40,5,17
13,48,91
32,36,13
13,4,68
46,18,17
21,26,87
37,25,21
4,32,81
18,37,47
43,33,46
37,29,20
20,25,93
1,31,95
13,2,70
19,40,54
28,44,41
35,40,14
49,8,88
9,38,35
12,25,13
33,45,57
21,47,40
8,11,58
22,30,14
32,44,79
27,43,54
9,4,67
11,14,32
45,26,71
10,9,48
49,31,65
20,39,86
44,11,51
8,22,28
16,5,48
16,32,15
23,42,74
26,3,29
18,49,25
36,9,86
49,9,100
33,24,51
37,32,63
6,16,48
8,39,77
14,16,52
30,20,61
36,20,64
49,15,5
37,2,66
12,17,61
3,31,14
48,15,22
43,45,1
47,32,4
11,5,91
6,5,50
25,43,33
27,41,19
47,17,94
5,21,74
29,20,68
18,10,65
0,28,34
47,31,93
49,10,77
39,12,59
49,42,93
45,49,33
8,18,19
31,14,70
35,24,97
7,14,42
1,13,21
42,33,63
30,33,78
40,41,50
30,15,77
48,28,75
33,14,62
25,21,53
29,38,39
8,30,50
36,10,76
20,12,39
20,43,95
33,23,35
