500
31188
353,174,69
236,383,38
60,369,59
450,22,22
477,410,91
296,215,22
331,377,70
223,281,41
326,232,4
206,450,17
53,303,27
406,40,57
349,100,79
301,51,34
369,28,82
245,324,44
435,156,80
160,379,56
398,205,71
482,412,60
351,465,21
395,372,59
322,222,97
119,23,54
438,393,51
167,139,2
112,74,61
435,235,71
40,133,96
378,116,22
166,468,39
257,364,66
389,187,42
121,306,29
405,244,47
216,412,87
352,24,22
144,460,73
316,1,28
193,379,42
483,46,85
239,304,82
368,193,89
219,315,90
93,220,17
362,437,100
269,290,38
251,435,11
468,252,74
319,445,50
287,429,97
224,169,87
24,37,27
12,257,17
307,351,57
346,213,3
297,483,56
274,234,76
211,203,34
149,23,28
467,311,81
332,35,31
1,59,94
363,72,65
41,380,72
440,226,60
277,24,19
404,298,71
468,9,92
283,159,56
44,127,57
235,459,35
95,460,67
494,324,45
149,366,11
156,307,29
376,84,1
80,489,17
18,457,87
160,241,38
325,285,69
301,20,30
312,116,6
383,110,76
27,259,4
51,416,2
302,293,22
76,373,70
149,391,22
232,51,63
473,376,68
341,178,23
169,490,56
458,373,66
72,401,13
52,452,72
339,255,2
211,331,70
73,481,1
393,213,36
454,187,80
300,28,91
167,198,53
150,157,34
243,229,77
97,281,93
367,120,10
430,332,32
367,405,23
195,299,69
76,253,12
333,53,68
268,221,18
194,371,71
494,115,98
195,213,58
349,80,1
259,10,99
0,377,25
223,73,1
159,149,37
283,482,3
287,446,7
295,440,65
33,136,13
52,486,76
192,245,54
164,246,68
43,469,20
220,129,47
151,412,78
136,348,55
343,135,33
421,431,47
115,464,71
22,17,51
9,209,46
7,374,37
383,417,48
333,138,49
432,290,3
15,426,78
349,269,90
130,191,63
351,306,94
209,328,41
53,337,3
143,345,82
480,228,4
286,62,68
222,495,14
70,10,46
267,360,36
100,490,96
364,342,84
93,51,70
338,105,29
294,249,13
123,230,46
371,16,95
257,239,58
434,309,14
37,77,67
411,178,51
475,43,12
346,136,23
45,475,88
82,269,47
463,393,92
74,264,20
247,22,30
415,456,29
94,494,42
134,405,10
164,381,49
37,227,3
462,272,8
492,355,75
272,318,33
282,393,85
308,140,2
74,56,98
150,151,17
303,286,47
135,451,83
10,488,8
21,450,97
8,443,24
263,215,3
412,497,81
326,306,2
263,381,74
156,31,62
43,335,30
336,470,31
10,481,76
411,2,41
86,10,11
115,274,34
463,187,52
205,14,84
87,277,60
26,433,8
117,477,68
494,313,54
140,235,50
408,321,21
119,436,55
46,400,31
471,105,38
202,193,29
315,220,2
459,337,25
439,332,43
390,155,42
322,295,79
257,204,52
202,324,34
423,371,79
332,342,66
255,45,50
455,360,6
89,320,45
201,259,96
125,149,92
374,471,61
358,228,91
163,431,96
406,355,10
48,187,36
297,443,56
239,398,31
401,488,72
401,189,45
234,315,3
222,190,64
6,48,77
494,212,65
307,118,84
491,166,62
17,464,42
88,203,51
20,105,91
272,6,86
284,241,82
445,463,68
78,470,27
440,465,62
233,272,55
383,263,35
220,280,20
0,369,11
178,389,61
346,162,68
204,446,25
377,391,29
240,470,38
152,410,96
276,144,49
18,27,55
427,247,53
301,247,46
378,426,66
60,273,38
250,477,4
180,354,65
74,95,89
438,247,52
268,24,18
369,42,23
235,470,80
381,272,78
397,150,71
302,211,49
370,461,97
384,142,96
290,217,70
166,156,40
453,424,73
384,293,23
343,29,75
49,411,100
3,308,57
384,111,10
37,481,22
168,365,26
153,156,45
234,322,21
62,275,1
414,160,33
310,3,71
176,53,19
314,57,70
103,441,46
103,479,80
65,147,75
169,301,51
490,36,92
468,98,5
370,13,56
65,323,70
290,499,28
426,314,59
371,417,86
426,20,56
463,85,19
366,255,18
425,246,26
306,214,83
463,84,12
281,150,89
477,368,56
409,239,55
283,166,93
135,130,42
135,496,29
437,422,100
276,228,25
213,192,6
163,474,29
437,77,10
211,55,69
299,465,30
305,248,35
332,383,15
444,19,98
311,457,33
425,233,64
253,447,43
166,110,30
229,48,94
234,259,15
106,59,2
219,364,94
498,197,93
408,141,22
314,453,98
143,378,100
201,132,8
451,298,87
177,27,77
479,262,14
338,369,3
162,88,98
234,87,95
191,495,32
167,310,40
101,453,19
269,154,93
384,106,71
109,283,30
416,101,90
8,264,40
465,499,15
119,190,82
414,358,89
163,459,68
291,228,83
52,112,28
110,222,85
197,105,94
46,21,27
264,29,80
70,495,50
464,114,82
353,28,45
52,192,91
205,484,21
13,36,89
427,147,34
125,345,36
86,391,4
149,155,94
477,226,54
304,190,79
322,43,52
198,96,12
34,301,29
99,315,95
277,242,32
177,367,67
183,454,33
210,103,68
267,80,15
319,385,38
486,207,20
181,406,3
69,441,49
442,41,97
351,318,22
408,496,13
310,180,63
103,390,98
51,158,49
226,478,18
91,464,33
0,146,44
6,216,40
313,158,41
435,10,88
