500
93563
147,415,32
145,114,67
354,395,18
241,169,29
349,327,11
209,466,13
439,252,84
380,300,70
396,19,79
290,494,67
88,141,90
442,287,71
111,142,4
83,384,68
31,233,49
359,442,34
403,381,37
253,261,41
248,158,1
9,449,62
443,37,48
292,479,6
255,90,37
114,174,5
142,206,16
498,65,4
321,469,8
396,223,56
272,471,48
168,481,59
58,424,29
90,216,40
409,472,58
371,86,5
216,229,57
294,227,27
315,48,28
217,445,95
381,217,46
203,386,15
475,444,67
284,35,43
72,445,15
451,316,36
5,32,75
265,327,84
91,142,45
387,359,45
405,241,24
394,444,88
365,419,97
260,204,99
371,276,51
454,228,91
123,234,26
22,499,72
149,91,80
325,478,61
446,384,72
286,279,59
11,144,81
181,404,22
387,275,17
37,229,79
4,353,10
3,376,68
330,26,81
300,352,26
129,299,99
199,85,97
214,97,34
150,278,80
289,166,26
205,204,89
349,208,53
228,212,92
106,43,95
76,343,4
26,472,65
359,172,100
471,387,48
228,37,58
389,326,76
326,32,3
493,382,35
13,110,43
411,216,4
334,293,47
110,319,34
186,179,36
346,150,62
104,379,92
141,268,100
344,95,2
251,88,27
367,102,86
196,13,97
68,348,44
283,458,2
472,145,24
332,491,3
80,96,76
366,237,72
479,81,70
124,332,56
151,200,32
288,396,43
143,465,35
291,249,10
258,221,34
405,54,56
203,134,25
380,1,50
326,481,54
367,105,92
497,257,1
228,46,72
473,189,8
66,480,11
118,239,12
315,145,100
4,348,34
290,229,8
312,55,22
416,423,77
353,420,51
490,148,78
23,122,6
22,189,29
271,308,50
240,124,94
264,128,61
423,419,81
83,231,73
225,148,60
472,1,95
476,491,11
26,15,2
266,37,54
486,309,73
445,50,95
50,314,28
4,238,44
186,322,94
425,47,82
87,19,51
169,496,2
399,22,6
253,288,21
295,274,10
146,220,84
121,271,94
225,275,22
248,462,79
3,387,33
406,474,12
310,143,68
205,43,77
115,296,96
64,92,3
322,239,1
129,360,81
252,86,59
113,335,62
296,338,63
27,244,25
277,54,42
24,259,74
293,375,73
350,440,97
183,262,14
237,392,74
61,144,52
161,258,43
223,54,89
172,82,27
97,359,54
165,383,25
277,176,49
186,27,45
188,211,22
428,448,68
30,9,76
218,171,16
241,394,69
103,67,67
208,164,75
369,330,58
289,107,94
84,294,29
320,482,17
318,411,8
208,441,33
243,159,50
36,401,73
383,4,64
313,213,98
102,82,69
126,456,61
5,276,2
94,95,34
132,304,34
180,48,53
399,84,29
12,468,8
193,281,14
38,384,50
214,161,44
497,288,44
75,293,94
136,387,20
108,20,40
21,200,79
95,99,4
70,112,34
49,306,88
242,344,40
17,59,47
164,56,55
267,132,96
147,268,33
123,376,75
403,398,52
231,493,67
145,63,44
26,113,42
190,356,14
238,373,76
448,38,77
446,306,29
237,453,29
416,76,66
115,480,73
14,212,2
13,357,34
125,383,27
42,73,47
305,312,91
127,260,8
5,206,40
16,444,81
295,360,2
451,475,94
5,489,89
54,3,36
166,128,26
391,171,92
472,477,27
428,104,24
422,109,94
222,126,80
476,421,14
306,373,75
116,379,14
139,433,50
18,99,77
282,490,86
119,463,94
268,392,77
179,314,62
296,36,31
357,12,8
278,319,15
175,436,71
61,75,79
452,94,72
471,377,27
162,496,90
330,265,5
103,444,77
485,240,51
494,97,5
424,375,94
227,50,10
410,112,41
25,64,76
240,36,90
445,198,76
114,29,60
175,132,68
50,118,93
463,112,63
388,36,95
132,264,64
313,174,34
69,200,8
421,440,61
149,385,31
374,0,59
364,175,74
298,226,89
245,77,22
393,210,62
92,23,28
404,93,51
280,14,50
193,164,3
304,38,99
445,402,43
217,201,63
108,174,13
111,419,46
152,312,6
456,405,54
436,309,84
115,89,17
235,283,96
241,87,48
246,33,84
427,250,71
335,359,54
433,471,46
109,123,43
495,80,8
405,16,73
408,132,3
427,367,52
110,108,56
332,355,72
457,283,26
282,119,6
282,52,99
202,161,26
434,156,100
72,62,100
18,470,76
55,398,29
374,9,9
282,341,67
223,298,92
414,81,4
465,364,11
488,66,10
135,1,58
362,73,13
105,92,53
481,147,95
225,22,38
78,305,31
286,28,56
278,442,84
390,408,72
54,397,65
380,32,59
363,394,59
409,0,91
425,481,57
339,207,59
263,285,6
28,72,67
92,351,21
238,241,72
248,296,67
325,177,87
404,40,77
56,449,91
300,374,5
193,214,99
109,477,31
329,5,69
78,98,58
271,336,1
371,85,57
370,411,90
401,315,7
327,371,72
253,172,84
161,366,93
277,475,86
178,305,43
152,383,21
478,155,53
45,26,60
409,397,57
450,298,50
31,125,3
63,379,53
469,41,60
89,318,84
187,497,80
291,150,64
494,128,12
33,174,90
158,83,68
194,34,82
46,65,10
269,128,96
165,97,42
427,187,100
165,375,100
207,167,61
133,161,94
214,195,51
323,353,36
328,47,91
132,94,21
62,363,99
371,29,10
221,457,44
390,122,90
57,330,37
374,463,59
320,178,59
440,1,92
145,329,71
383,462,41
187,24,56
120,395,24
151,117,49
370,8,21
464,66,64
226,440,97
150,261,32
269,202,6
242,347,85
262,231,56
377,419,27
355,39,45
363,191,53
329,61,1
418,26,88
336,253,28
218,403,65
279,173,98
341,416,66
233,178,8
87,55,48
465,411,84
240,275,78
132,104,20
33,23,53
0,359,12
408,78,59
77,358,53
449,199,33
168,433,26
118,20,67
487,486,17
397,226,47
497,358,9
159,392,23
348,392,4
289,301,49
135,379,40
154,328,32
89,496,12
202,115,35
372,103,80
452,0,43
308,498,76
269,158,79
254,6,96
98,296,53
21,431,62
302,85,77
283,174,11
198,376,24
